pathway	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	Pathway	Pathway1	Pathway2
ko00360	0.00167449197444024	0.00207116643177038	0.00166070048476111	0.00225459547399742	0.00203713581084863	0.00223921830153492	0.00182263938637246	0.00234915732658017	0.00184778378772994	0.00208829815593386	0.00188050378161313	0.00189236500153639	0.00179266874673534	0.00208965633768466	0.00171935683456838	0.00180964214892228	0.00188557257694131	0.0021590367450339	0.00199309763061749	0.00201103135507768	0.00198116788187069	0.00177322043814345	0.0020766025310277	0.00181237997503287	Phenylalanine metabolism	Metabolism	Amino acid metabolism
ko00400	0.00719717949759806	0.00721704057266606	0.00749425509683131	0.006861323596277	0.00720461622843441	0.0073120199599805	0.00728143942264604	0.00746266696711821	0.00722118422467728	0.00682670014986253	0.00709540325413942	0.00709732907448696	0.00700448374068524	0.00715834785956328	0.00729906796757284	0.00740121699388992	0.00726008318454809	0.00722082229394768	0.00744885037539889	0.00702940296428591	0.00726834873396959	0.00724185680153249	0.00712217689821542	0.0072668872456542	Phenylalanine, tyrosine and tryptophan biosynthesis	Metabolism	Amino acid metabolism
ko00940	0.00104818077319996	0.00184816371125449	0.00118070010548603	0.00176183635015732	0.00183094355222979	0.00210900204623171	0.00145417961206296	0.00201198857859704	0.00184055430348149	0.00120397165802925	0.00197491201221765	0.00166319456708602	0.00145522057596263	0.0019158959925658	0.00131815010042162	0.00123281942513922	0.0015888786236188	0.00144053719174476	0.00180658662091296	0.00201346977891897	0.00154605759443846	0.00160774884722795	0.00168105381439389	0.00135586981894818	Phenylpropanoid biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
ko04070	0.000818627394872163	0.000871526381300502	0.000769301289326692	0.000903479150646511	0.000852288718763785	0.000868306482224718	0.000855895098556438	0.000933326349030458	0.000867677364690169	0.00073716320229307	0.000809996140902784	0.000860880245156223	0.000803467472537266	0.000861591512569026	0.000787067775207714	0.000862783737738161	0.000834303986964004	0.000811774343915478	0.000870775127592563	0.00087673119013145	0.000860023892930629	0.000820752848684322	0.000918820575775218	0.0007393373296907	Phosphatidylinositol signaling system	Environmental Information Processing	Signal transduction
ko04072	0.000220195412359264	0.000207842732506424	0.000171274213317672	0.000238099441237086	0.000239414220666613	0.000220602720552259	0.000229048548409324	0.000255557482118958	0.000201498040504048	9.92167323478069e-05	0.000142570031478071	0.000211178152795007	0.000196255085361831	0.000195654545608801	0.000161879181357413	0.00021526913361298	0.00022592315326767	0.00016009606651017	0.000210118600589798	0.000220910173998754	0.000205247359636661	0.000200262552332111	0.0002497642604713	0.000191957441417749	Phospholipase D signaling pathway	Environmental Information Processing	Signal transduction
ko00440	0.000529248970391014	0.000857293521761419	0.00045347172450537	0.000974088411934211	0.000855309975318654	0.000860531427226784	0.000732267868454402	0.001026847308378	0.000560360494287435	0.00112903198185808	0.000516680476290459	0.000667161752407727	0.000669587552073129	0.000801936111672673	0.000545543079693248	0.000656790372939003	0.000610254962575925	0.000750000209040449	0.000801840797097911	0.000799921040703581	0.000690554663564948	0.000536523280297052	0.000833708369067337	0.000573303777297246	Phosphonate and phosphinate metabolism	Metabolism	Metabolism of other amino acids
ko02060	0.00169700990058885	0.00131330167414866	0.00184983992252456	0.00127491641215932	0.00143740160596586	0.00155326148031235	0.00194934539507736	0.00242492313444286	0.00151190836901811	0.00404260175293941	0.00150006293145407	0.0022289059833776	0.00165422740601655	0.00118709796547397	0.00190957926103738	0.00175192979843825	0.00149496951209294	0.00227809738441117	0.00175855827388399	0.00103715275036016	0.00155503804376937	0.00127613975412625	0.00210348831175447	0.00170678921046677	Phosphotransferase system (PTS)	Environmental Information Processing	Membrane transport
ko00196	0	1.70794314468999e-07	4.13783745537858e-06	0	0	0	0	8.07296975667419e-07	0	0	0	0	0	0	0	0	1.74695473434746e-06	0	0	0	0	0	1.1855663953069e-07	0	Photosynthesis - antenna proteins	Metabolism	Energy metabolism
ko00195	0.0030443264725578	0.00315324149683287	0.00353724681109445	0.00327211166719221	0.00322526915760982	0.00307677726389906	0.00296511494134795	0.00315257577847749	0.00333298939858178	0.0025570547539414	0.00332091156403594	0.00329617761653074	0.00352406924925307	0.0029958082284357	0.00349908480461488	0.00320102437282005	0.00309935350281849	0.0031365915743993	0.00283380364519074	0.00322968300465572	0.00340071879476559	0.00312590775016789	0.00343724941970553	0.00339862015999782	Photosynthesis	Metabolism	Energy metabolism
ko00194	0.00306093066899181	0.00316244716805416	0.00357051079741249	0.00330513575420389	0.00323847829474179	0.00308440802048881	0.00298633037679166	0.00317507335119606	0.00334477503123264	0.00261393771097192	0.00332858276655916	0.00331870686504012	0.0035357259308694	0.00301166140592784	0.00351755676098912	0.00321699707293813	0.00311055824171671	0.00316412696945085	0.00284583475311573	0.00325285881528247	0.00343096535626594	0.00313399000979822	0.00348174175057741	0.00341275717186971	Photosynthesis proteins	Brite Hierarchies	Protein families: metabolism
ko04075	2.54875347732925e-07	1.13862876312666e-08	0	8.73397548023864e-07	2.96501394656946e-08	1.68831775571504e-06	0	1.43519462340874e-08	4.33111854744498e-08	0	7.47534839525802e-09	1.16011030209373e-07	0	1.97463204635257e-07	0	4.99913114565068e-08	6.23912405124092e-09	0	6.42093266684383e-08	0	0	0	3.16151038748506e-08	0	Plant hormone signal transduction	Environmental Information Processing	Signal transduction
ko04626	0.00173241861368444	0.00183490139040738	0.00175144826560609	0.00178378962013862	0.00183484588121021	0.00181412055495174	0.00166396190068768	0.00170505166715804	0.00157100469265773	0.00123639803397084	0.00169752173638473	0.00161086330116053	0.00177448698128914	0.00181687910788148	0.00166401776408242	0.00171092073538116	0.00166060338574107	0.00163740695049083	0.00165703266508658	0.00189888310856265	0.00182031606177694	0.00171605666171375	0.00188566745825232	0.00163131706459072	Plant-pathogen interaction	Organismal Systems	Environmental adaptation
ko01524	0.000318221921607456	0.000102442145161315	0.000364911102205682	0.000138612416988555	0.000110209290423929	9.36856315967921e-05	0.000266318196645225	0.000101515980096227	0.000260588338239599	0.000480921566264373	0.00017957702403436	0.000207076975762541	0.000211452752970795	0.000142953902707704	0.000253139742131414	0.000247326776246057	0.000231790009583854	0.000263890245249567	0.000200032461965305	9.5766339861052e-05	0.000185586562202679	0.000237885709847429	0.000128570723683048	0.000267710760298388	Platinum drug resistance	Human Diseases	Drug resistance: antineoplastic
ko00624	0	4.12752926633415e-09	0	2.08287203272972e-06	0	0	1.00369498409031e-07	0	0	0	0	0	0	6.23568014637655e-08	5.19787727731103e-08	7.14161592235811e-08	4.36738683586864e-07	1.3723640283752e-06	4.08038805026735e-06	0	4.35648070772927e-08	4.1463964551746e-08	9.8797199608908e-08	2.59022145275398e-07	Polycyclic aromatic hydrocarbon degradation	Metabolism	Xenobiotics biodegradation and metabolism
ko01008	8.02960953223647e-06	5.40051622350976e-06	1.54279047059411e-06	1.69164426700719e-05	9.05070507190327e-06	6.43354584787163e-06	3.1758582121591e-05	5.56496715226741e-06	4.79614886278912e-06	0.00019592030751884	9.71384147221803e-06	8.15697878295534e-06	1.96176509286875e-06	6.93064669869022e-06	3.68529498961352e-06	2.16283838208615e-06	9.00929512999189e-06	3.38066629901027e-05	1.09714247159337e-05	8.53357636776069e-07	2.38541521418776e-06	1.97036759549897e-06	4.03290168803562e-06	4.00740008667455e-06	Polyketide biosynthesis proteins	Brite Hierarchies	Protein families: metabolism
ko00523	0.00170982629708881	0.00188056481599522	0.00167410040418515	0.00168409853480398	0.00159864480909482	0.00151671863388884	0.00155625282694665	0.00150098286854983	0.00177066944600444	0.00121605289908579	0.00187898703342373	0.00159702224968372	0.00159468235094343	0.00174300895445145	0.00164590069277928	0.00160530052085903	0.00169428196939886	0.0016467416399105	0.00167896462186482	0.00185765677323133	0.00165421719950813	0.00169437961202583	0.00165545466959763	0.00162288878171006	Polyketide sugar unit biosynthesis	Metabolism	Metabolism of terpenoids and polyketides
ko00860	0.00790810123287221	0.00580588556960008	0.00791373526526607	0.00646048433203088	0.00654320296952492	0.00715166652927204	0.00701033505070835	0.00618354859290953	0.00718715763920204	0.00612447207399307	0.00755610635936723	0.00744565397027896	0.00730273088775408	0.00629611448765119	0.00733041610553843	0.00686206129496615	0.00696580387621882	0.00621346015355709	0.00625685696917481	0.00616992729649234	0.00647472496463662	0.00736670075606126	0.00618844930697721	0.0080274501003805	Porphyrin and chlorophyll metabolism	Metabolism	Metabolism of cofactors and vitamins
ko01006	0.00217300836550364	0.00209803451236528	0.00198686096166155	0.00199827975719563	0.00195229138082743	0.00199868639680791	0.00205825946040762	0.00219899416892821	0.00195217626730525	0.00215364330805675	0.00193681034833073	0.00194429490672028	0.00193602715673527	0.00203512656194062	0.00201983520442745	0.00215755370533054	0.00212229191046724	0.00201212081908513	0.00216917370746232	0.00205903758508551	0.00204727118391612	0.00203996009164315	0.0019433971319138	0.00195267470525893	Prenyltransferases	Brite Hierarchies	Protein families: metabolism
ko00120	0.000168313048739468	0.000278447394164763	0.00022436555990711	0.000353125093337131	0.000299061498886437	0.00035406309600972	0.000287758905852033	0.000304844935876061	0.000344347745673887	0.000148962185047591	0.00030674746405078	0.00029996869168227	0.000293255193206175	0.000351614206397803	0.000240023548556779	0.000205289320496145	0.000336684658782937	0.000243419801999651	0.00033979059705134	0.000400038478558008	0.000290480162091101	0.00030869403309218	0.000290054252457811	0.000293501982348044	Primary bile acid biosynthesis	Metabolism	Lipid metabolism
ko05340	0.000334825392786417	0.000381883989222074	0.000410859896200436	0.000355303153627975	0.000391188651757212	0.000397429823828888	0.000393491704169383	0.000411427152992921	0.000463369048916948	0.000294198222288986	0.000430989062565937	0.000380466967956187	0.000398740462433385	0.000422815592653187	0.000359778352777271	0.000341091194175474	0.0004347217827519	0.000388791600580935	0.000352194807028075	0.000447344546111284	0.000440968689066618	0.000413894641734377	0.000428462608494716	0.000405116232470873	Primary immunodeficiency	Human Diseases	Immune disease
ko05020	1.98352077019227e-05	1.17362736473327e-05	0.000141364989839802	3.99222170698397e-05	1.42881242384607e-05	2.92491378523822e-05	4.184415540839e-05	3.36705628618088e-05	0.000129512967150492	6.37516529813778e-05	1.35484148734206e-05	4.8530969113313e-05	1.95617511706649e-05	3.48252343374886e-05	2.71045909564022e-05	5.37403027349486e-05	3.13547179195112e-05	3.94101560192947e-05	3.76223083662524e-05	3.1599025991522e-05	6.83706082271032e-05	3.50908495402313e-05	4.98886339145142e-05	1.36686283788431e-05	Prion disease	Human Diseases	Neurodegenerative disease
ko00333	0.00153505847836408	0.00156447008506362	0.00163635309323065	0.0014918965372029	0.00154649215956507	0.00139816030062206	0.00149394667646261	0.00148366957760967	0.0016820305627527	0.00138321511665119	0.00153548561735984	0.00152339351042929	0.00150544925079822	0.00156670819324096	0.00157935993686685	0.00159564624640133	0.00158715901704488	0.00156606057651788	0.00147370334217797	0.00153921408017855	0.00155903487279201	0.00158739252847092	0.00150968187150467	0.00152595281042476	Prodigiosin biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
ko04914	0.000430695097110318	0.000430765606680293	0.000416656205603656	0.000420334946472476	0.000382360508044673	0.000368476317450189	0.000401448663438256	0.000383364254323426	0.000407376819109335	0.000318479876755799	0.000430380849532128	0.00038610192307676	0.000388676396564485	0.000401548805513969	0.000405258609431355	0.000426665011830469	0.00040826571308122	0.000346981441278684	0.000395126653412248	0.000401343157264524	0.000391098408623641	0.000415577975035266	0.000391657490130011	0.000395177999346562	Progesterone-mediated oocyte maturation	Organismal Systems	Endocrine system
ko02048	0.00765540278998936	0.00903606364264306	0.00836344255877676	0.00893586907134584	0.00999688095728518	0.00912873674314773	0.0086219612838406	0.00926826074512081	0.00885997016936451	0.00847246307432836	0.00854119338084867	0.00921166116107056	0.00938387624215458	0.00891816290736125	0.00858665506939159	0.00831716530109275	0.00824653569845046	0.00886309449275466	0.00841159057236696	0.00923271694997447	0.00831591002116383	0.00926986106997688	0.00897578792550224	0.00885419757912372	Prokaryotic defense system	Brite Hierarchies	Protein families: signaling and cellular processes
ko04917	0.000220005602750708	9.5437016353369e-05	0.000236985741681635	0.000104981781541445	0.000167262459410562	0.00011144708611978	0.000190307929413406	9.0023659149281e-05	0.000192758314049059	0.000115300401811969	0.000213469599565476	0.000198978938067514	0.000216869439523186	0.000104168491837254	0.000199718688360781	0.000177339892422404	0.000172748866730759	0.000123082972993771	0.000124172123653855	0.000112186948455801	0.000151443854789381	0.000176216873669174	0.000165579166684549	0.000215269196311251	Prolactin signaling pathway	Organismal Systems	Endocrine system
ko00640	0.00570009640996753	0.0051282816148624	0.00542560254777188	0.00566462385879488	0.00543390823172278	0.00562115117372321	0.00560475925672829	0.00539241917437447	0.00555583072804627	0.00535598187030139	0.00562168765531371	0.00563339196549823	0.00531042269445799	0.00548378193825447	0.00522673355290989	0.00540201041051707	0.00554419616841379	0.00529899333424722	0.00572907946518165	0.00543153669758424	0.00502958921503068	0.00550232987732388	0.00539326769627497	0.00565411735757161	Propanoate metabolism	Metabolism	Carbohydrate metabolism
ko05215	0.000430695097110318	0.000430765606680293	0.000416656205603656	0.000420334946472476	0.000382360508044673	0.000368476317450189	0.000401448663438256	0.000383364254323426	0.000407376819109335	0.000318479876755799	0.000430380849532128	0.00038610192307676	0.000388676396564485	0.000401548805513969	0.000405258609431355	0.000426665011830469	0.00040826571308122	0.000346981441278684	0.000395126653412248	0.000401343157264524	0.000391098408623641	0.000415577975035266	0.000391657490130011	0.000395177999346562	Prostate cancer	Human Diseases	Cancer: specific types
ko03051	0.000453457745035897	0.000433576596439262	0.000420941425710336	0.000421713365022059	0.000394067680299331	0.000369916223869451	0.000421714826470348	0.000383418074121804	0.00040784288512694	0.000323566735263334	0.000432006737808097	0.000395569920058364	0.000406904463885724	0.000408938086487426	0.000417567832558688	0.000430473873655727	0.000412719823741401	0.000359501540093107	0.000426884471722945	0.00040252235702244	0.00039432220434736	0.000416422906972919	0.000401431003101322	0.000397393085278572	Proteasome	Brite Hierarchies	Protein families: genetic information processing
ko03050	1.18423789617371e-05	8.61088002114538e-07	1.3542519091192e-06	4.25932237417629e-07	3.72016593608637e-06	3.84707821940277e-07	1.57254469240674e-05	8.96996639630465e-09	1.55355339201831e-07	1.69561950251154e-06	5.41962758656206e-07	3.12481323305892e-06	5.87211137341223e-06	7.2333889697968e-06	4.505909864769e-06	1.74969590097774e-06	1.77471883637548e-06	4.53642553824025e-06	1.04139501690373e-05	3.42673433924487e-07	1.26821993936119e-06	7.89577544976623e-07	3.25783765710374e-06	7.85998233939139e-07	Proteasome	Genetic Information Processing	Folding, sorting and degradation
